order,type,document_number,parcel_number,sub_district_no,location_id,rai,ngan,tarang_wa,usage_agriculture,usage_living,usage_other,usage_none,usage_misc
490,โฉนด,1871,1119,1587,03G001,1,0,71.6,,,,471.60,
491,โฉนด,1898,1118,1754,03G001/001,1,2,60.7,,,,,
492,โฉนด,117988,27,5103,03G001/002,0,3,80,,380.00,,,
493,โฉนด,117989,28,5104,03G001/003,0,3,80,,,380.00,,
494,โฉนด,117990,29,5105,03G001/004,0,3,80,,,380.00,,
495,โฉนด,134648,42,6047,03G001/005,1,1,0,,500.00,,,
496,โฉนด,134649,43,6048,03G001/006,1,0,0,,,,400.00,
497,โฉนด,134650,44,6049,03G001/007,1,0,0,,400.00,,,
498,โฉนด,134651,45,6050,03G001/008,0,0,70.2,,,70.20,,
499,โฉนด,145214,56,6531,03G001/009,0,0,53.6,,,53.60,,
500,โฉนด,145215,57,6532,03G001/010,0,0,54.4,,,54.40,,
501,โฉนด,145216,58,6533,03G001/011,0,0,54.2,,,54.20,,
502,โฉนด,145217,59,6534,03G001/012,0,0,55.5,,,55.50,,
503,โฉนด,145218,60,6535,03G001/013,0,0,59.2,,,59.20,,
504,โฉนด,145219,61,6536,03G001/014,0,0,52.2,,,52.20,,
505,โฉนด,145220,62,6537,03G001/015,0,0,52,,,52.00,,
506,โฉนด,145221,63,6538,03G001/016,0,0,53.7,,,53.70,,
507,โฉนด,1870,1147,1595,03G003,0,1,51.3,,,151.30,,
508,โฉนด,145154,55,6529,03G003/002,1,2,20.1,620.1,,,,
509,โฉนด,2392,1148,1780,03G004,3,3,15.3,,,1515.30,,
510,โฉนด,2393,1146,1779,03G005,2,0,49,,,849.00,,
511,โฉนด,1869,1145,1594,03G006,3,3,45.3,,,1545.30,,
512,โฉนด,19157,1167,3076,03G007,0,0,84,,,,84.00,
513,โฉนด,19158,1168,3077,03G008,0,0,84,,,84.00,,
514,โฉนด,18839,1166,3040,03G009,0,2,0,,,,200.00,
515,โฉนด,19367,1169,3105,03G010,0,1,0,,,,100.00,
516,โฉนด,18838,1165,3039,03G011,0,2,0,,,,200.00,
517,โฉนด,19366,1170,3104,03G012,0,1,0,,,,100.00,
518,โฉนด,18837,1164,3038,03G013,0,1,0,,,,100.00,
519,โฉนด,19365,1171,3103,03G014,0,1,0,,,100.00,,
520,โฉนด,18840,1175,3041,03G015,0,1,0,,,,100.00,
521,โฉนด,18836,1163,3037,03G016,0,1,0,,100.00,,,
522,โฉนด,19364,1172,3102,03G017,0,1,0,,,100.00,,
523,โฉนด,18841,,,03G018,0,1,0,,,,100.00,
524,โฉนด,19160,1440,3079,03G019,0,1,0,,,100.00,,
525,โฉนด,18835,1173,3036,03G020,0,2,0,,200.00,,,
526,โฉนด,19159,1441,3078,03G021,0,1,0,,100.00,,,
527,โฉนด,18834,1439,3035,03G022,0,2,0,200.0,,,,
528,โฉนด,1753,1181,1593,03G023,0,2,3.8,,203.80,,,
529,โฉนด,25684,1182,3349,03G023/001,1,2,78.4,,,,678.40,
530,โฉนด,25690,1180,3355,03G023/002,0,1,99.1,,199.10,,,
531,โฉนด,25689,1179,3354,03G023/003,0,1,95.2,,195.20,,,
532,โฉนด,25688,1178,3353,03G023/004,0,3,7.9,,,307.90,,
533,โฉนด,25687,1177,3352,03G023/005,0,2,59.4,,259.40,,,
534,โฉนด,25686,1176,3351,03G023/006,0,3,19.3,,,319.30,,
535,โฉนด,25685,1219,3350,03G023/007,0,0,71.4,,71.40,,,
536,โฉนด,119838,12,5149,03G023/008,0,1,25,,,125.00,,
537,โฉนด,132347,1340,5832,03G023/009,0,0,75,,75.00,,,
538,โฉนด,1911,1183,1529,03G024,1,3,51.3,,,,751.30,
539,โฉนด,2203,1184,53,03G025,0,3,56.7,,,,356.70,
540,โฉนด,2020,1185,1530,03G026,0,3,34,,334.00,,,
541,โฉนด,1309,1190,1528,03G027,0,0,89.5,,,,89.50,
542,โฉนด,2272,1188,1534,03G028,0,2,53,,,,253.00,
543,โฉนด,2279,1187,1533,03G029,0,1,37.3,,,137.30,,
544,โฉนด,71472,1193,4362,03G029/001,0,1,43.4,,143.40,,,
545,โฉนด,6443,1189,2088,03G030,0,1,60.1,,,,160.10,
546,โฉนด,1921,1228,1535,03G031,0,2,63.2,,263.20,,,
547,โฉนด,1784,1191,1531,03G032,0,2,83.7,,,,283.70,
548,โฉนด,1782,1192,1532,03G033,0,2,82.7,,,,282.70,
549,โฉนด,1328,1226,1527,03G034,0,3,20.2,,,,320.20,
550,โฉนด,1778,1227,1536,03G035,0,2,66.4,,266.40,,,
551,โฉนด,121859,13,5211,03G035/001,0,2,18.3,,,218.30,,
552,โฉนด,2665,1220,1525,03G036,0,0,44.7,,,44.70,,
553,โฉนด,2023,1221,1526,03G037,0,3,83,,,,383.00,
554,โฉนด,1054,1222,1537,03G038,0,1,91.4,,,191.40,,
555,โฉนด,1028,1223,1538,03G039,0,2,25.8,,225.80,,,
556,โฉนด,71611,3,4382,03G039/001,0,1,0,,,100.00,,
557,โฉนด,2439,1225,1539,03G040,0,2,91.6,,,291.60,,
558,โฉนด,2506,1224,1540,03G041,0,0,89,,,89.00,,
559,โฉนด,2920,1520,1976,03G042,0,2,34.8,,,,234.80,
560,โฉนด,2919,2485,1975,03G044,0,1,4.8,,,,104.80,
561,โฉนด,2916,2487,1972,03G045,0,1,4.8,,,,104.80,
562,โฉนด,2918,2484,1974,03G046,0,1,26.9,,126.90,,,
563,โฉนด,2917,2488,1973,03G047,0,0,61.8,,61.80,,,
564,โฉนด,103018,23,5005,03G047/001,0,0,61.9,,61.90,,,
565,โฉนด,2914,2491,1970,03G048,0,1,13.9,,,113.90,,
566,โฉนด,2909,2492,1965,03G049,0,1,11.4,,,,111.40,
567,โฉนด,2913,2490,1969,03G050,0,1,5.3,,,105.30,,
568,โฉนด,2910,2493,1966,03G051,0,1,5.3,,,105.30,,
569,โฉนด,2912,2489,1968,03G052,0,1,44.7,,144.70,,,
570,โฉนด,2911,2494,1967,03G053,0,1,32.3,,,132.30,,
571,โฉนด,144511,65,6517,03G053/001,0,0,28,,,,28.00,
572,โฉนด,2905,1239,1961,03G055,0,0,82.8,,,,82.80,
573,โฉนด,130704,58,5503,03G055/001,0,0,37.3,,,37.30,,
574,โฉนด,130703,1311,5502,03G055/002,0,0,18.4,,,18.40,,
575,โฉนด,130702,1310,5501,03G055/003,0,0,18.1,,,18.10,,
576,โฉนด,130701,1309,5500,03G055/004,0,0,17.7,,,17.70,,
577,โฉนด,130700,1308,5499,03G055/005,0,0,17.4,,,17.40,,
578,โฉนด,130699,1307,5498,03G055/006,0,0,17.1,,,17.10,,
579,โฉนด,130698,1306,5497,03G055/007,0,0,31.2,,,31.20,,
580,โฉนด,2907,2502,1963,03G056,0,1,70.7,,,,170.70,
581,โฉนด,2908,2501,1964,03G057,0,1,32.5,,,,132.50,
582,โฉนด,759,2483,547,03G058,1,1,18.4,,,,,
583,โฉนด,736,2496,2894,03G059,0,2,19.9,,,,219.90,
584,โฉนด,12528,2496,2894,03G060,0,1,55.6,,155.60,,,
585,โฉนด,94583,17,4908,03G060/001,0,0,6.2,,,6.20,,
586,โฉนด,8833,2497,2366,03G061,0,0,53.9,,,53.90,,
587,โฉนด,913,2498,550,03G062,0,2,91.1,,,291.10,,
588,โฉนด,99733,13,4971,03G062/001,0,0,33,,,33.00,,
589,โฉนด,743,2499,551,03G063,0,0,62.3,,,62.30,,
590,โฉนด,21802,2500,,03G064,0,0,78.7,,78.70,,,
591,โฉนด,744,2504,552,03G065,0,2,88.3,,288.30,,,
592,โฉนด,798,2505,553,03G066,1,1,1.7,,,501.70,,
593,โฉนด,745,1241,554,03G067,0,3,86.2,,,386.20,,
594,โฉนด,737,1240,555,03G068,0,2,89.6,,,289.60,,
595,โฉนด,2207,1238,1771,03G069,0,1,66.2,,,166.20,,
596,โฉนด,138173,1313,6191,03G069/001,0,2,2.3,,202.30,,,
597,โฉนด,146011,,,03G069/002,0,0,64,,,64.00,,
598,โฉนด,2034,1237,556,03G070,0,2,18.4,,214.40,4.00,,
599,โฉนด,799,1243,558,03G071,1,0,77,,477.00,,,
600,โฉนด,960,1242,557,03G072,1,0,31.6,,,431.60,,
601,โฉนด,2022,1245,1542,03G073,0,2,31.1,,,231.10,,
602,โฉนด,2666,1244,1541,03G073/001,0,1,76.6,,176.60,,,
603,โฉนด,1779,1246,1543,03G074,0,2,29.4,,,,229.40,
604,โฉนด,2440,1247,1544,03G075,0,0,66.1,,,66.10,,
605,โฉนด,116433,6,4920,03G075/001,0,0,66,,,66.00,,
606,โฉนด,116432,5,4919,03G075/002,0,0,66,,,66.00,,
607,โฉนด,2441,645,1545,03G076,0,3,12.4,,312.40,,,
608,โฉนด,1777,1235,1546,03G077,0,1,64.9,,,164.90,,
609,โฉนด,2639,1234,1547,03G078,0,0,86,,,86.00,,
610,โฉนด,69523,1,4336,03G079,0,2,2.8,,,,202.80,
611,โฉนด,244,1484,432,03H001,0,1,60.8,,,160.80,,
612,โฉนด,8233,622,1414,03H002,0,0,98.8,,,,98.80,
613,โฉนด,232,1486,430,03H003,0,1,5.3,,,,105.30,
614,โฉนด,231,2418,428,03H004,0,1,96.9,,,196.90,,
615,โฉนด,2389,2192,1777,03H005,0,0,40,,,,40.00,
616,โฉนด,548,2420,429,03H006,0,1,60.8,,160.80,,,
617,โฉนด,20799,2415,3136,03H007,0,0,91.1,,91.10,,,
618,โฉนด,234,2414,426,03H008,0,1,5.6,,105.60,,,
619,โฉนด,82448,6,4638,03H008/001,0,0,39.4,,39.40,,,
620,โฉนด,82449,7,4639,03H008/002,0,0,41.2,,41.20,,,
621,โฉนด,245,2412,427,03H009,0,1,32.7,,,132.70,,
622,โฉนด,26552,2413,3441,03H009/001,0,0,70.8,,70.80,,,
623,โฉนด,237,2411,425,03H010,0,1,6.6,,,,106.60,
624,โฉนด,288,,,03H011,0,0,51.5,,51.50,,,
625,โฉนด,2390,2416,1778,03H011/001,0,0,74.9,,74.90,,,
626,โฉนด,2768,2417,1881,03H011/002,0,0,86.6,,86.60,,,
627,โฉนด,35810,111,1519,03H011/003,0,1,13.5,,,113.50,,
628,โฉนด,34411,2408,3736,03H011/004,0,0,99.5,,99.50,,,
629,โฉนด,236,2409,424,03H014,0,1,22.8,,,,,
630,โฉนด,1197,2407,422,03H015,0,2,34.2,,,234.20,,
631,โฉนด,7764,1487,2175,03H016,0,1,19.2,,119.20,,,
632,โฉนด,418,1488,546,03H017,0,1,42.6,,142.60,,,
633,โฉนด,455,2422,545,03H018,0,2,24.4,,,224.40,,
634,โฉนด,433,2423,544,03H019,0,3,9.1,,309.10,,,
635,โฉนด,392,2424,543,03H020,0,0,78,,,,78.00,
636,โฉนด,437,1430,892,03H021,0,0,83.4,,,83.40,,
637,โฉนด,33003,2426,3737,03H021/001,0,0,87.8,,87.80,,,
638,โฉนด,734,2427,541,03H022,0,0,35.2,,35.20,,,
639,โฉนด,65961,51,4113,03H022/001,0,0,24.5,,24.50,,,
640,โฉนด,69351,2,541,03H022/002,0,0,9,,9.00,,,
641,โฉนด,140346,60,6307,03H022/003,0,0,23.1,,,23.10,,
642,โฉนด,140347,61,6308,03H022/004,0,0,33.1,,,33.10,,
643,โฉนด,140348,61,6308,03H022/005,0,0,27.4,,27.40,,,
644,โฉนด,19642,2461,3108,03H023,0,0,86.9,,,,,
645,โฉนด,509,2460,520,03H024,1,1,13.3,,513.30,,,
646,โฉนด,18988,2462,3057,03H025,0,0,93.7,,,93.70,,
647,โฉนด,985,2463,523,03H026,0,0,85.2,,,85.20,,
648,โฉนด,18989,2464,3058,03H027,0,0,88.4,,,88.40,,
649,โฉนด,430,2450,524,03H028,0,2,17.8,,217.80,,,
650,โฉนด,19643,2459,3109,03H029,0,1,68.6,,,168.60,,
651,โฉนด,538,2451,525,03H030,0,2,27.2,,,227.20,,
652,โฉนด,320,2457,521,03H031,0,0,55,,,55.00,,
653,โฉนด,146314,67,6568,03H031/001,0,0,57.8,,57.80,,,
654,โฉนด,13614,2458,2992,03H032,0,0,64.1,,,64.10,,
655,โฉนด,19425,2456,3115,03H033,0,1,15.9,,115.90,,,
656,โฉนด,393,2455,540,03H034,0,1,44.2,,,144.20,,
657,โฉนด,364,2454,539,03H035,0,2,80.8,280.8,,,,
658,โฉนด,293,2453,522,03H036,1,1,15.4,,515.40,,,
659,โฉนด,546,2452,526,03H037,0,1,30.3,,,130.30,,
660,โฉนด,527,2438,538,03H038,0,1,60.6,,160.60,,,
661,โฉนด,397,2439,537,03H039,0,1,57.8,,157.80,,,
662,โฉนด,423,2440,536,03H040,0,1,80.3,,,180.30,,
663,โฉนด,363,2441,535,03H041,0,2,63.1,,249.60,13.50,,
664,โฉนด,526,2442,527,03H042,0,2,51.3,,,251.30,,
665,โฉนด,362,2448,528,03H043,0,0,68.3,,68.30,,,
666,โฉนด,348,2449,531,03H044,0,2,41.4,,241.40,,,
667,โฉนด,111519,26,5055,03H044/001,0,0,50,,,,50.00,
668,โฉนด,111517,24,5053,03H044/002,0,0,70,,,,70.00,
669,โฉนด,111518,25,5054,03H044/003,0,0,60,,,,60.00,
670,โฉนด,558,2446,530,03H045,0,1,66,,166.00,,,
671,โฉนด,99541,19,4940,03H045/001,0,1,90.6,,190.60,,,
672,โฉนด,101102,22,5003,03H045/003,0,0,20,,,20.00,,
673,โฉนด,431,2447,529,03H046,0,1,1.2,,,101.20,,
674,โฉนด,414,2443,534,03H047,0,1,32.2,,132.20,,,
675,โฉนด,444,2444,533,03H048,0,1,49.8,,149.80,,,
676,โฉนด,2556,2445,532,03H049,0,1,89.7,,,189.70,,
677,โฉนด,20693,2402,3124,03H050,0,0,60.8,,60.80,,,
678,โฉนด,345,2403,419,03H051,1,0,1.3,,396.30,5.00,,
679,โฉนด,142,2404,420,03H052,0,1,35.2,,135.20,,,
680,โฉนด,235,2405,421,03H053,0,1,92.6,,,192.60,,
681,โฉนด,30560,2406,3717,03H053/001,0,0,91.4,,,91.40,,
682,โฉนด,2683,2191,418,03H054,5,1,16.8,,,,,
683,โฉนด,940,2430,517,03H055,0,1,84.7,,,184.70,,
684,โฉนด,9754,2429,2410,03H056,0,1,41.7,,,141.70,,
685,โฉนด,898,2428,518,03H057,0,0,49,,,,49.00,
686,โฉนด,549,2431,514,03H058,0,2,51.8,,251.80,,,
687,โฉนด,78836,3,4509,03H058/001,0,2,91.8,,,291.80,,
688,โฉนด,144035,64,6508,03H058/002,0,0,40,,,40.00,,
689,โฉนด,432,2436,516,03H059,1,0,60,,452.00,8.00,,
690,โฉนด,443,2432,512,03H060,0,3,33.7,,333.70,,,
691,โฉนด,59846,2433,4017,03H060/001,1,3,28.4,728.4,,,,
692,โฉนด,141980,63,6468,03H060/002,0,2,0,,,200.00,,
693,โฉนด,422,2434,513,03H061,0,1,30.4,,,130.40,,
694,โฉนด,80179,5,4558,03H061/001,0,1,30.3,,130.30,,,
695,โฉนด,906,2435,515,03H062,0,2,53.6,,235.60,,,
696,โฉนด,676,2437,519,03H063,0,2,7.4,,207.40,,,
697,โฉนด,7274,2249,2101,03H064,0,0,49.5,,49.50,,,
698,โฉนด,7275,2252,2102,03H065,0,1,2.5,,,102.50,,
699,โฉนด,563,2253,417,03H066,0,1,2.5,,102.50,,,
700,โฉนด,285,2251,416,03H067,0,0,30.2,,,30.20,,
701,โฉนด,7273,2250,2103,03H068,0,0,49.1,,49.10,,,
702,โฉนด,531,2255,411,03H069,0,0,69.6,,69.60,,,
703,โฉนด,1340,2254,1742,03H069/001,0,0,78.2,,,78.20,,
704,โฉนด,26797,2256,3364,03H070/001,0,0,38.5,,38.50,,,
705,โฉนด,25176,2257,3288,03H071,0,0,74.9,,,74.90,,
706,โฉนด,280,2258,409,03H072,0,0,74.5,,,74.50,,
707,โฉนด,547,2259,408,03H073,0,1,66,,,166.00,,
708,โฉนด,276,2266,414,03H075,0,1,39.6,,139.60,,,
709,โฉนด,278,2265,415,03H076,0,1,7.6,,107.60,,,
710,โฉนด,123717,273,5287,03H076/001,0,1,61.7,,161.70,,,
711,โฉนด,123716,272,5286,03H076/002,0,0,85.6,,,85.60,,
712,โฉนด,2470,2263,1830,03H077,0,0,69.8,,,69.80,,
713,โฉนด,262,2262,413,03H078,0,0,64.1,,,64.10,,
714,โฉนด,757,2261,410,03H079,0,1,13.4,,,113.40,,
715,โฉนด,261,2260,407,03H080,1,0,20.5,,,420.50,,
716,โฉนด,1320,2267,402,03H081,0,0,57.8,,,57.80,,
717,โฉนด,268,2268,401,03H082,0,0,52,,,52.00,,
718,โฉนด,265,2269,403,03H083,0,1,5.2,,,105.20,,
719,โฉนด,264,2270,404,03H084,0,1,29,,,129.00,,
720,โฉนด,219,2271,400,03H085,0,3,29.1,,329.10,,,
721,โฉนด,150,2272,399,03H086,0,1,12.8,,,112.80,,
722,โฉนด,151,2278,397,03H087,0,1,67.3,,,167.30,,
723,โฉนด,948,2277,398,03H088,0,1,91.9,,,191.90,,
724,โฉนด,1683,2279,395,03H089,0,1,41.7,,117.60,24.15,,
725,โฉนด,807,2280,396,03H090,0,2,51.1,,239.10,12.00,,
726,โฉนด,272,2274,405,03H091,0,0,55.3,55.3,,55.30,,
727,โฉนด,45830,2273,3848,03H091/001,0,1,10.5,110.5,,110.50,,
728,โฉนด,45829,2275,3847,03H091/002,0,1,10.5,110.5,,110.50,,
729,โฉนด,45828,2276,3846,03H091/003,0,1,10.5,110.5,110.50,,,
730,โฉนด,97547,18,4927,03H091/004,0,0,55.3,55.3,,55.30,,
731,โฉนด,86501,10,4754,03H092,0,1,32.6,132.6,,,132.60,
732,โฉนด,69648,2,4337,03H093,0,1,35.3,135.3,,,135.30,
733,โฉนด,30634,2508,3560,03H094,0,3,53.9,353.9,,,353.90,
734,โฉนด,30549,2507,3559,03H095,0,1,99.2,199.2,,,199.20,
735,โฉนด,29016,2506,3561,03H096,0,2,37.4,237.4,,,237.40,
736,โฉนด,69998,2560,4106,03H097,0,1,15.4,115.4,,,115.40,